BirthAtt	BritCol	FH	FemIR_adult	FemIR_youth	GDP	GDPcap	GDPcur	GDPgrowth	GDPppp	GDPpwt	GINI	HDI	IMRus	IMRwdi	LatinAm	Polity	SOVgdpcap	U5MRwdi	_merge	agrEXval	asia	auto_polity	autocracy_mod	autocracy_new	birth	cathol	civil	commie	cty_name	debt	democracy	density	doctors	durable	edgov_undp	edspend_undp	eeur	enroll_undp	exports	fertility	fmr_sov	girls_boys	govrev	healthPRI	healthPUB	healthTOT	hunger_undp	id	id1	illiteracy	infmort_undp	infmort_unicef	islam	kidmort_undp	kidmort_unicef	kidmort_who	life	life_undp	logCMRunicef	logCMRwdi	logCMRwho	logIMRunicef	logIMRus	logIMRwdi	logilliteracy	malnutrition	me_nafr	mideast	newspapers	oecd	polrights	population	poverty	povline	rgdpch	ssafrica	trade	urban	year
	1.0	2.5	22.569	8.603	3590249984	1743.25	3282555648	-2.38	1511	7.6744832E9					1.0	10.0	5659		3	2.92166976E8	0.0	0	0	0	28.8	9.0	3	0.0	"Jamaica"		1.0	190.16713		18			0.0	101	762750400	4.0	0.0		24.85					"JAM"	79	26.229			0.2				70.06								3.2668657		0.0	0.0		0.0	2	2059510		34.2	3726.3635	0.0	58.15	45.18	1977
	1.0	2.5	21.797	8.239	3610228736	1735.27	2669571584	0.56	1633	7.7637832E9					1.0	10.0	5874		3	2.62883312E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	192.10527		19			0.0	101	736589824		0.0		30.23					"JAM"	79	25.466			0.2												3.2373443	9.3	0.0	0.0		0.0	2	2080500		34.2	3731.691	0.0	77.88	45.72	1978
	1.0	2.5	20.906	7.869	3544352256	1684.33	2377611264	-1.82	1851	7.7313398E9					1.0	10.0	5946		3	2.759152E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	194.30379	0.3606883	20			0.0	101	808868992		0.0		26.84					"JAM"	79	24.65			0.2												3.204777		0.0	0.0		0.0	2	2104310		34.2	3674.0498	0.0	100.44	46.26	1979
	1.0	2.5	20.136	7.492	3340390144	1566.05	2651722240	-5.75	1918	7.3628902E9		0.69		28	1.0	10.0	6119	34	3	2.55016912E8	0.0	0	0	0	27.6	9.0	3	0.0	"Jamaica"		1.0	196.95291		21			0.0	101	963000000	3.73	0.0		28.95					"JAM"	79	23.918		28	0.2		34.0	37	70.75		3.5263605	3.5263605	3.6109178	3.3322046		3.3322046	3.1746314		0.0	0.0	51.101734	0.0	2	2133000		34.2	3451.894	0.0	102.11	46.8	1980
86.0	1.0	2.5	19.345	7.219	3425509376	1584.2	2793105408	2.55	1995	7.4360545E9					1.0	10.0	6300		3	2.46546464E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	199.65836	0.35887712	22			0.0	101	974000000		0.0		31.5					"JAM"	79	23.167			0.2												3.1427288		0.0	0.0		0.0	2	2162300		34.2	3438.956	0.0	103.0	47.28	1981
	1.0	2.5	18.612	6.941	3468633600	1576.58	2933550080	1.26	2012	7.42018E9			28.36		1.0	10.0	6499		3	2.86432992E8	0.0	0	0	0	26.8	9.0	3	0.0	"Jamaica"		1.0	203.14867		23			0.0	101	767000000	3.55	0.0							"JAM"	79	22.448			0.2				71.21						3.3449798		3.1112015		0.0	0.0		0.0	2	2200100		34.2	3372.6558	0.0	86.68	47.76	1982
89.0	1.0	2.5	17.847	6.66	3547518720	1583.15	3178727168	2.27	2051	7.6200704E9			27.31		1.0	10.0	6737		3	2.64471408E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	206.90674		24			0.0	101	718000000		0.0		26.32					"JAM"	79	21.74			0.2										3.307253		3.0791538		0.0	0.0		0.0	2	2240800		34.2	3400.6025	0.0	78.72	48.24	1983
	1.0	2.5	17.188	6.381	3517010176	1542.62	2399615232	-0.86	2184	7.6823404E9			26.26		1.0	10.0	6946		3	2.17586448E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	210.51707	0.48905653	25			0.0	101	747000000		0.0		30.69					"JAM"	79	21.083			0.2										3.2680469		3.048467		0.0	0.0		0.0	2	2279900		34.2	3369.5952	0.0	117.19	48.72	1984
90.0	1.0	2.5	16.545	6.101	3356908288	1452.52	2084696576	-4.55	2181	7.6156575E9		0.692	25.21		1.0	10.0	7049		3	2.46554208E8	0.0	0	0	0	26.26	9.0	3	0.0	"Jamaica"		1.0	213.39796		26			0.0	101	566000000	3.22	0.0	99.35409	32.04					"JAM"	79	20.464			0.2			34	71.93				3.5263605		3.2272408		3.0186672		0.0	0.0	59.711826	0.0	2	2311100		34.2	3295.2522	0.0	121.56	49.2	1985
85.0	1.0	2.5	15.992	5.836	3411200256	1460.4	2526945536	1.62	2287	7.7632778E9			24.36		1.0	10.0	7181		3	3.43906048E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	215.67867		27			0.0	101	589000000		0.0							"JAM"	79	19.918			0.2										3.1929424		2.9916239		0.0	0.0		0.0	2	2335800		34.2	3323.6055	0.0	102.85	49.66	1986
79.0	1.0	2.0	15.494	5.569	3677136384	1564.34	3025472768	7.8	2701	8.5505229E9			23.5		1.0	10.0	7275		3	4.90910432E8	0.0	0	0	0	25.9	9.0	2	0.0	"Jamaica"		1.0	217.04524		28			0.0	101	706000000	3.0	0.0							"JAM"	79	19.443			0.2				72.41						3.1570003		2.967487		0.0	0.0		0.0	2	2350600		34.2	3637.5916	0.0	100.65	50.12	1987
	1.0	2.0	15.01	5.305	3781964544	1604.98	3537836288	2.85	2899	8.7440783E9			22.63		1.0	10.0	7616		3	4.14266432E8	0.0	0	0	0		9.0	2	0.0	"Jamaica"		1.0	217.5808		29			0.0	101	831000000		0.0							"JAM"	79	18.944			0.2										3.1192765		2.9414873		0.0	0.0		0.0	2	2356400		34.2	3710.7786	0.0	98.72	50.58	1988
92.0	1.0	2.0	14.513	5.044	4039874816	1701.07	4105280768	6.82	2996	9.1927316E9			21.77		1.0	10.0	7741		3	3.40084768E8	0.0	0	0	0		9.0	2	0.0	"Jamaica"		1.0	219.28902		30			0.0	101	967000000		0.0							"JAM"	79	18.44			0.2										3.0805328		2.9145222	7.2	0.0	0.0		0.0	2	2374900		34.2	3870.7869	0.0	103.83	51.04	1989
	1.0	2.0	13.98	4.778	4260674560	1772.7	4238555648	5.47	3261	9.855358E9		0.72	20.91	17	1.0	10.0		20	3	4.19602368E8	0.0	0	0	0	25.18	9.0	2	0.0	"Jamaica"		1.0	221.92982	0.5700021	31			0.0	101	1135000064	2.94	0.0	97.239044		1.9	2.61	4.54		"JAM"	79	17.925		17	0.2		20.0	31	73.24		2.9957323	2.9957323	3.4339871	2.8332133	3.0402274	2.8332133	2.8861964		0.0	0.0	64.48929	0.0	2	2403500		34.2	4100.4194	0.0	108.04	51.5	1990
	1.0	2.0	13.475	4.531	4582006784	1889.33	4046446080	7.54	3564	9.53984E9			20.21		1.0	10.0			3	3.46360512E8	0.0	0	0	0		9.0	2	0.0	"Jamaica"		1.0	223.93352		32			0.0	101	1053000000		0.0			1.8	2.15	3.93		"JAM"	79	17.425			0.2										3.0061774		2.8579059	4.6	0.0	0.0	65.97394	0.0	2	2425200		34.2	3933.6301	0.0	103.23	51.94	1991
	1.0	2.0	12.957	4.282	4669899776	1907.64	3612004352	1.92	3652	9.378901E9			19.52		1.0	10.0			3	3.55892384E8	0.0	0	0	0	24.7	9.0	2	0.0	"Jamaica"		1.0	226.03879		33			0.0	101	1102000000	2.9	0.0	99.82591		1.7	2.05	3.75		"JAM"	79	16.886			0.2				73.8						2.9714396		2.826485	8.0	0.0	0.0	65.359474	0.0	2	2448000	34	34.2	3831.2505	0.0	122.62	52.38	1992
	1.0	2.5	12.43	4.032	4763339264	1927.23	4660459520	2.0	3574	9.2838164E9			18.82		1.0	9.0			3	3.0269008E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	228.21791	0.47216377	34			0.0	101	1069000000		0.0		19.05	1.6	2.53	4.18		"JAM"	79	16.364			0.2										2.93492		2.7950838	10.2	0.0	0.0	64.7354	0.0	2	2471600		34.2	3756.1968	0.0	108.12	52.82	1993
	1.0	2.5	11.882	3.78	4805162496	1925.15	4721241600	0.88	3684	9.4553723E9			18.12		1.0	9.0			3	4.73899296E8	0.0	0	0	0		9.0	3	0.0	"Jamaica"		1.0	230.47092		35			0.0	101	1212000000		0.0		23.31	1.6	2.54	4.17		"JAM"	79	15.804			0.2										2.8970163		2.760263	4.6	0.0	0.0	64.10256	0.0	2	2496000		34.2	3788.2102	0.0	113.77	53.26	1994
	1.0	2.5	11.304	3.53	4853122048	1924.24	4853122048	1.0	3790	9.5997327E9		0.736	17.42	17	1.0	9.0		20	3	4.05438688E8	0.0	0	0	0	23.27	9.0	3	0.0	"Jamaica"		1.0	232.88089	0.5701598	36			0.0	101	1427000064	2.78	0.0		23.54	1.7	2.33	3.98		"JAM"	79	15.274		17	0.2		20.0	28	74.4		2.9957323	2.9957323	3.3322046	2.8332133	2.857619	2.8332133	2.726152	5.1	0.0	0.0	63.439198	0.0	2	2522100		34.2	3806.2458	0.0	115.16	53.7	1995
	1.0	2.5	10.902	3.336	4791025152	1887.72	4689470464	-1.28	3690	9.654913E9	36.4		16.86		1.0	9.0			3	3.26370656E8	0.0	0	0	0	22.8	9.0	3	0.0	"Jamaica"		1.0	234.34903	1.4011033	37			0.0	101	1383000064		0.0		29.46	2.2	2.49	4.71		"JAM"	79	14.851			0.2										2.824944		2.6980672	6.3	0.0	0.0	62.253742	0.0	2	2538000		34.2	3804.142	0.0	102.58	54.18	1996
95.0	1.0	2.5	10.516	3.137	4705169408	1842.27	7182918144	-1.79	3563	9.685633E9			16.3		1.0	9.0			3	2.90514336E8	0.0	0	0	0	23.8	9.0	3	0.0	"Jamaica"		1.0	235.8264		38	12.9	7.5	0.0	101	1383000064	2.7	0.0		30.31	2.3	2.95	5.22		"JAM"	79	14.397			0.2				74.8						2.791165		2.6670198	4.2	0.0	0.0		0.0	2	2554000		34.2	3792.3389	0.0	94.67	54.66	1997
	1.0	2.0	10.121	2.94	4685018624	1818.72	7278297088	-0.43	3495	9.6877343E9			15.74		1.0	9.0			3	2.45764928E8	0.0	0	0	0	23.1	9.0	2	0.0	"Jamaica"		1.0	237.8578		39			0.0	101	1312000000		0.0	98.745735	30.74	2.5	3.05	5.51		"JAM"	79	13.961			0.2										2.7562053		2.6362677		0.0	0.0		0.0	2	2576000		34.2	3760.7666	0.0	95.48	55.14	1998
	1.0	2.0	9.715	2.741	4664279040	1800.88	7172491264	-0.44	3554	9.6238705E9			15.18		1.0	9.0			3	2.13309408E8	0.0	0	0	0	22.0	9.0	2	0.0	"Jamaica"		1.0	239.15051		40			0.0	62	1240000000		0.0		32.31				8	"JAM"	79	13.537			0.2			27					3.295837		2.7199788		2.6054265		0.0	0.0		0.0	2	2590000		34.2	3715.7803	0.0	93.98	55.62	1999
	1.0	2.0	9.309	2.545	4701169152	1785.48	7403205632	0.79	3639	9.7226004E9	37.9	0.742	14.61	17	1.0	9.0		20	3	2.13002144E8	0.0	0			21.23	9.0	2	0.0	"Jamaica"	62.07		243.12096		41			0.0		1296000000	2.46	0.0		33.79					"JAM"	79	13.125	17	17	0.2	20	20.0		75.34	74.8	2.9957323	2.9957323		2.8332133	2.6817062	2.8332133	2.574519		0.0	0.0		0.0	2	2633000	19	34.2	3692.5942	0.0	99.11	56.1	2000
	1.0	2.5											14.16		1.0				3		0.0					9.0	3	0.0	"Jamaica"								0.0				0.0							"JAM"	79				0.2										2.6504211				0.0	0.0		0.0	2			34.2		0.0			2001
	1.0	2.5												17	1.0			20	3		0.0					9.0	3	0.0	"Jamaica"								0.0				0.0							"JAM"	79			17	0.2		20.0				2.9957323	2.9957323		2.8332133		2.8332133			0.0	0.0		0.0	2			34.2		0.0			2002
	1.0						599759744			3.10353715E9					0.0				3		0.0		1	1		3.8		0.0	"Jordan"		0.0						0.0	101			0.0							"JOR"	80				93.7														1.0	1.0		0.0		1128000		15.0	2751.3628	0.0			1965
	1.0						657999744			3.25362842E9					0.0				3	7.8298496E7	0.0		1	1		3.8		0.0	"Jordan"		0.0						0.0	101	29117500		0.0							"JOR"	80				93.7														1.0	1.0		0.0		1200290		15.0	2710.702	0.0			1966
	1.0						631679744			3.57507302E9					0.0				3	5.694564E7	0.0		1	1		3.8		0.0	"Jordan"		0.0						0.0	101	31715000		0.0							"JOR"	80				93.7														1.0	1.0		0.0		1278420		15.0	2796.4778	0.0			1967
	1.0						561119744			3.61682586E9					0.0				3	5.8766764E7	0.0		1	1		3.8		0.0	"Jordan"		0.0						0.0	101	34081200		0.0							"JOR"	80				93.7														1.0	1.0		0.0		1358920		15.0	2661.5444	0.0			1968
	1.0						698879744			3.82341325E9					0.0				3	5.4597148E7	0.0		1	1		3.8		0.0	"Jordan"		0.0						0.0	101	33338700		0.0							"JOR"	80				93.7														1.0	1.0		0.0		1436520		15.0	2661.5803	0.0			1969
	1.0		65.558	37.022			639519744			3.36021786E9				77	0.0	-9.0	4088	107	3	5.3663044E7	0.0	9	1	1		3.8		0.0	"Jordan"		0.0	16.957157	0.40384614	13			0.0	101	26095400		0.0	70.66505						"JOR"	80	46.129	77	77	93.7	107	107.0	99		56.6	4.6728287	4.6728287	4.59512	4.3438053		4.3438053	3.8314419		1.0	1.0	37.135277	0.0		1508000		15.0	2228.2612	0.0		50.5	1970
	1.0		63.605	34.594			678159744			3.34831514E9					0.0	-9.0	4281		3	2.2455238E7	0.0	9	1	1		3.8		0.0	"Jordan"		0.0	17.697628		14			0.0	101	24688600		0.0							"JOR"	80	44.545			93.7												3.7965		1.0	1.0		0.0		1573850		15.0	2127.4678	0.0		51.46	1971
	1.0	6.0	61.98	32.133			788479680			3.78933478E9					0.0	-9.0	4429		3	4.8494032E7	0.0	9	1	1		3.8	6	0.0	"Jordan"		0.0	18.369055		15			0.0	101	35298100		0.0							"JOR"	80	43.19			93.7												3.765609		1.0	1.0		0.0	6	1633560		15.0	2319.679	0.0		52.42	1972
	1.0	6.0	60.131	29.704			943783808			3.85985587E9					0.0	-9.0	4773		3	1.04919912E8	0.0	9	1	1		3.8	6	0.0	"Jordan"		0.0	19.002924		16			0.0	101	42430400		0.0							"JOR"	80	41.695			93.7												3.7303813		1.0	1.0		0.0	6	1689930		15.0	2284.033	0.0		53.38	1973
	1.0	6.0	58.288	27.223			1197483904			3.92576589E9					0.0	-10.0	4990		3	1.02842112E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	19.652649		17			0.0	101	122650496	7.7	0.0		17.51					"JOR"	80	40.298			93.7												3.696302		1.0	1.0		0.0	6	1747710		15.0	2246.2341	0.0		54.34	1974
	1.0	6.0	56.375	24.746	1902175488	1050.93	1363073536		1036	4.26709146E9					0.0	-10.0	5194		3	6.5749388E7	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	20.353086	0.37790054	18			0.0	101	125641400	7.54	0.0	81.01715	18.52					"JOR"	80	38.791			93.7			74					4.304065				3.6581883	17.4	1.0	1.0	32.044197	0.0	6	1810000		15.0	2357.509	0.0		55.3	1975
	1.0	6.0	54.432	22.789	2364586240	1260.26	1648879616	24.31	1245	5.5025618E9					0.0	-10.0	5440		3	1.04893104E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	21.09828		19			0.0	101	149204800		0.0		18.88					"JOR"	80	37.351			93.7												3.6203597		1.0	1.0		0.0	6	1876270		15.0	2932.7131	0.0	116.22	56.22	1976
35.0	1.0	6.0	52.467	20.799	2518519552	1293.78	2054259968	6.51	1335	5.4675149E9					0.0	-10.0	5659		3	1.14973704E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	21.889463		20			0.0	101	183070800	7.22	0.0		20.29					"JOR"	80	36.013			93.7												3.58388		1.0	1.0		0.0	6	1946630		15.0	2808.7078	0.0	118.44	57.14	1977
	1.0	6.0	50.306	18.85	3047512320	1507.84	2549856768	21.0	1711	6.8635663E9					0.0	-10.0	5874		3	1.44010528E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	22.726976		21			0.0	101	209284896		0.0		19.14					"JOR"	80	34.521			93.7												3.5415678		1.0	1.0		0.0	6	2021110		15.0	3395.939	0.0	115.62	58.06	1978
	1.0	6.0	48.534	16.917	3325447424	1584.07	3266374400	9.12	2004	7.8991432E9			63.29		0.0	-10.0	5946		3	2.0545632E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	23.60632		22			0.0	101	274704000		0.0		17.95					"JOR"	80	33.267			93.7										4.1477275		3.504566		1.0	1.0		0.0	6	2099310		15.0	3762.7332	0.0	121.65	58.98	1979
	1.0	6.0	46.449	15.007	3957673472	1814.61	3961735424	19.01	2551	8.8364503E9		0.636	59.39	52	0.0	-10.0	6119	67	3	2.90572608E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	24.524908	0.78633654	23			0.0	101	574000000	6.755	0.0	87.13284	17.94					"JOR"	80	31.799		52	93.7		67.0	59			4.204693	4.204693	4.0775375	3.9512436	4.084126	3.9512436	3.4594347		1.0	1.0	30.261349	0.0	6	2181000		15.0	4051.559	0.0	124.05	59.9	1980
	1.0	6.0	44.596	13.687	4143981568	1827.76	4446589952	4.71	2696	9.4624102E9			55.47		0.0	-10.0	6300		3	2.02389824E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	25.494772	1.114125	24			0.0	101	733000000	6.6	0.0		19.89					"JOR"	80	30.536			93.7										4.0158424		3.4189062		1.0	1.0		0.0	6	2267250		15.0	4173.5186	0.0	140.18	60.74	1981
	1.0	6.0	42.714	12.376	4450015744	1885.79	4825925120	7.39	2827	1.00118395E10			51.54		0.0	-10.0	6499		3	1.90329936E8	0.0	10	1	1	42.0	3.8	6	0.0	"Jordan"		0.0	26.535028	1.1280808	25			0.0	101	752000000	6.53	0.0		20.22					"JOR"	80	29.217			93.7				64.41						3.9423583		3.3747506		1.0	1.0		0.0	6	2359760		15.0	4242.7363	0.0	130.85	61.58	1982
75.0	1.0	6.0	40.882	11.079	4538588160	1848.03	5036644864	1.99	2767	1.01171231E10			47.59		0.0	-10.0	6737		3	2.44595744E8	0.0	10	1	1		3.8	6	0.0	"Jordan"		0.0	27.616102		26			0.0	101	580000000		0.0		20.62					"JOR"	80	27.942			93.7										3.8626227		3.3301308		1.0	1.0		0.0	6	2455900		15.0	4119.5176	0.0	114.44	62.42	1983
	1.0	5.0	38.972	9.785	4930751488	1932.64	5153655296	8.64	3102	1.12526889E10			43.62		0.0	-9.0	6946		3	4.67455744E8	0.0	9	1	1		3.8	5	0.0	"Jordan"		0.0	28.688856	1.1594089	27			0.0	101	752000000		0.0		19.8					"JOR"	80	26.561			93.7										3.7755158		3.279444		1.0	1.0		0.0	5	2551300		15.0	4410.571	0.0	114.33	63.26	1984
	1.0	5.0	37.115	8.48	5101177856	1929.34	5119290368	3.46	3268	1.17681019E10		0.658	41.81		0.0	-9.0	7049		3	3.58622912E8	0.0	9	1	1	39.9	3.8	5	0.0	"Jordan"		0.0	29.731249		28			0.0	101	789000000	6.092	0.0	91.16264	20.36					"JOR"	80	25.188			93.7			45	65.79				3.8066626		3.7331355		3.2263677		1.0	1.0	58.6233	0.0	5	2644000		15.0	4450.8706	0.0	113.07	64.1	1985
82.0	1.0	5.0	35.593	7.681	5458982400	1989.43	6182315008	7.01	3616	1.26017004E10			40.0		0.0	-9.0	7181		3	3.83131552E8	0.0	9	1	1		3.8	5	0.0	"Jordan"		0.0	30.85573		29			0.0	101	733000000		0.0		21.69					"JOR"	80	24.031			93.7										3.6888795		3.1793447		1.0	1.0		0.0	5	2744000		15.0	4592.4565	0.0	84.75	64.88	1986
	1.0	5.0	34.013	6.875	5617052672	1973.67	6525457920	2.9	3968	1.2986923E10			38.18		0.0	-9.0	7275		3	6.8013478E8	0.0	9	1	1	38.5	3.8	5	0.0	"Jordan"		0.0	32.002697		30			0.0	101	930000000	5.8	0.0		20.92					"JOR"	80	22.811			93.7				66.71						3.6423118		3.1272428		1.0	1.0		0.0	5	2846000		15.0	4563.2197	0.0	93.99	65.66	1987
	1.0	5.5	32.285	6.067	5513019392	1870.09	6049822208	-1.85	4085	1.28982456E10			36.35		0.0	-9.0	7616		3	4.604736E8	0.0	9	1	1		3.8	5	0.0	"Jordan"		0.0	33.14967		31			0.0	101	1019000000		0.0		20.95					"JOR"	80	21.505			93.7										3.5931942		3.0682855		1.0	1.0		0.0	6	2948000		15.0	4375.253	0.0	112.19	66.44	1988
	1.0	5.0	30.627	5.269	4771401728	1561.32	4128435456	-13.45	3350	1.12679762E10			34.52		0.0	-4.0	7741		3	7.7287187E8	0.0	5	1	1		3.8	5	0.0	"Jordan"		0.0	34.364105		0			0.0	101	1107000064	5.6	0.0		21.27					"JOR"	80	20.239			93.7										3.541539		3.0076115		1.0	1.0		0.0	5	3056000		15.0	3687.165	0.0	133.38	67.22	1989
87.0	1.0	5.0	28.898	4.468	4817863168	1519.83	4020267776	0.97	3304	1.09658245E10		0.677	32.69	35	0.0	-4.0		43	3	4.76412544E8	0.0	5	1	1	35.8	3.8	5	0.0	"Jordan"		0.0	35.646015		1			0.0	101	1064000000	5.4	0.0	93.191826	26.14	3.4	3.56	6.93		"JOR"	80	18.957		35	93.7		43.0	37	68.48		3.7612002	3.7612002	3.6109178	3.5553482	3.4870691	3.5553482	2.9421732	6.4	1.0	1.0	70.97792	0.0	5	3170000		15.0	3459.2505	0.0	154.65	68.0	1990
	1.0	4.0	27.434	4.004	4905736192	1383.85	4193336064	1.82	3196	1.16719247E10			30.85		0.0	-4.0			3	5.3990221E8	0.0	5	1	1		3.8	4	0.0	"Jordan"		0.0	39.862812	1.3478138	2			0.0	101	1130000000		0.0	95.89384	26.62	4.3	3.64	7.92		"JOR"	80	17.892			93.7										3.4291368		2.8843536		1.0	1.0	64.88011	0.0	4	3545000	15	15.0	3292.5034	0.0	142.21	68.68	1991
	1.0	3.0	25.839	3.545	5829441536	1561.6	5366467584	18.83	3653	1.28182467E10			29.01		0.0	-2.0			3	8.8870061E8	0.0	4	1	1	34.0	3.8	3	0.0	"Jordan"		0.0	41.976837		3			0.0	101	1215000064	5.0	0.0	96.582214	30.4	3.7	2.92	6.63		"JOR"	80	16.803			93.7				69.65						3.3676405		2.8215575		1.0	1.0	66.97027	0.0	3	3733000		15.0	3433.7656	0.0	131.42	69.36	1992
	1.0	4.0	24.241	3.078	6099350016	1561.56	5665801728	4.63	3678	1.34390774E10			27.94		0.0	-2.0			3	7.1428243E8	0.0	4	1	1		3.8	4	0.0	"Jordan"		0.0	43.9214		4			0.0	101	1232000000		0.0	96.72961	28.51	3.3	2.96	6.29		"JOR"	80	15.74			93.7										3.3300593		2.7562053		1.0	1.0	64.00524	0.0	4	3905930		15.0	3440.6855	0.0	130.27	70.04	1993
	1.0	4.0	22.71	2.607	6402977792	1576.76	6297383424	4.98	3762	1.48401019E10			26.87		0.0	-2.0			3	1.24008346E9	0.0	4	1	1		3.8	4	0.0	"Jordan"		0.0	45.66333	1.6255257	5			0.0	101	1424000000		0.0	97.27837	26.4	4.0	3.52	7.55		"JOR"	80	14.72			93.7										3.2910104		2.689207		1.0	1.0	61.563618	0.0	4	4060840		15.0	3654.4414	0.0	118.2	70.72	1994
	1.0	4.0	21.26	2.13	6811588608	1623.74	6811588608	6.38	3961	1.57531361E10		0.703	25.8	31	0.0	-2.0		37	3	3.42573389E9	0.0	4	1	1	33.1	3.8	4	0.0	"Jordan"		0.0	47.171932		6			0.0	101	1768999936	4.35	0.0	96.45146	27.88	4.2	3.7	7.9		"JOR"	80	13.746		31	93.7		37.0	26	70.37		3.6109178	3.6109178	3.2580965	3.4339871	3.2503746	3.4339871	2.6207478	6.4	1.0	1.0	59.594757	0.0	4	4195000		15.0	3755.2173	0.0	123.05	71.4	1995
	1.0	4.0	20.224	1.847	6954617856	1607.99	7027315200	2.1	3972	1.62092892E10			24.87		0.0	-2.0			3		0.0	4	1	1		3.8	4	0.0	"Jordan"		0.0	48.63432		7			0.0	101	1816000000		0.0	96.57408	27.38					"JOR"	80	13.056			93.7										3.2136624		2.5692477		1.0	1.0	57.8028	0.0	4	4325050		15.0	3747.7693	0.0	129.2	71.96	1996
97.0	1.0	4.0	19.193	1.563	7168071168	1607.51	7323587072	3.07	3899	1.7243394E10	36.4		23.93		0.0	-2.0			3	1.93265638E9	0.0	4	1	1	31.3	3.8	4	0.0	"Jordan"		0.0	50.14191	1.6599687	8	19.8	7.9	0.0	101	1836000000	3.9	0.0		25.26					"JOR"	80	12.362			93.7				70.85						3.175133		2.5146272	5.1	1.0	1.0	78.49082	0.0	4	4459120	12	15.0	3866.9946	0.0	119.59	72.52	1997
	1.0	4.5	18.209	1.276	7379051008	1605.07	7959017472	2.94	3818	1.78223944E10			22.99		0.0	-2.0			3	7.6270579E8	0.0	4	1	1		3.8	5	0.0	"Jordan"		0.0	51.696278		9			0.0	101	1802000000	3.82	0.0	96.48266	25.19	3.8	3.62	8.04		"JOR"	80	11.696			93.7										3.1350594		2.4592469		1.0	1.0	76.56585	0.0	4	4597350		15.0	3876.667	0.0	108.53	73.08	1998
	1.0	4.0	17.111	0.991	7604144640	1604.29	8073169920	3.05	3910	1.86781696E10			22.05		0.0	-2.0			3	6.5505043E8	0.0	4	1	1		3.8	4	0.0	"Jordan"		0.0	53.298885		10			0.0	55	1832000000		0.0		26.71				5	"JOR"	80	10.981			93.7			27					3.295837		3.0933125		2.3961666		1.0	1.0		0.0	4	4739870		15.0	3940.6501	0.0	105.58	73.64	1999
	1.0	4.0	16.144	0.705	7899300864	1616.45	8339838464	3.88	3966	1.90327091E10		0.717	21.11	28	0.0	-2.0		34	3	8.9592717E8	0.0	4			29.44	3.8	4	0.0	"Jordan"	91.7		54.9512		11			0.0		1896999936	3.66	0.0		25.43					"JOR"	80	10.334	28	28	93.7	34	34.0		71.52	69.7	3.5263605	3.5263605		3.3322046	3.049747	3.3322046	2.3354394		1.0	1.0		0.0	4	4886810		15.0	3894.7104	0.0	110.96	74.2	2000
	1.0	5.0											20.36		0.0				3		0.0					3.8	5	0.0	"Jordan"								0.0				0.0							"JOR"	80				93.7										3.0135722				1.0	1.0		0.0	5			15.0		0.0			2001
	1.0	5.5												27	0.0			33	3		0.0					3.8	5	0.0	"Jordan"								0.0				0.0							"JOR"	80			27	93.7		33.0				3.4965076	3.4965076		3.295837		3.295837			1.0	1.0		0.0	6			15.0		0.0			2002
	0.0				1236139638784	12501.03	92457246720	5.82		6.7628381E11			18.5		0.0				3		0.0		0	0	18.7	0.6		0.0	"Japan"		1.0						0.0	101			0.0							"JPN"	81				0.0				70.2						2.9177706				0.0	0.0		1.0		98883000			6839.2324	0.0	19.33		1965
	0.0				1367647191040	13705.25	107378000000	10.64		7.4992438E11			19.3		0.0				3	2.19696906E10	0.0		0	0	13.8	0.6		0.0	"Japan"		1.0						0.0	101	9777174528		0.0							"JPN"	81				0.0				70.99						2.960105				0.0	0.0		1.0		99790000			7515.0254	0.0	19.29		1966
	0.0				1519211773952	15082.77	125833000000	11.08		8.3840814E11			14.9		0.0				3	2.02731684E10	0.0		0	0	19.4	0.6		0.0	"Japan"		1.0						0.0	101	10442407936		0.0							"JPN"	81				0.0				71.28						2.7013612				0.0	0.0		1.0		100725000			8323.734	0.0	18.79		1967
	0.0				1714923765760	16969.19	149030000000	12.88		9.511281E11			15.3		0.0				3	2.30230774E10	0.0		0	0	18.7	0.6		0.0	"Japan"		1.0						0.0	101	12972699648		0.0							"JPN"	81				0.0				71.61						2.7278528				0.0	0.0		1.0		101061000			9411.426	0.0	18.81		1968
